income,surface_structure_coherence_mean,surface_structure_disorderliness_mean,surface_roughness_disorderliness_mean,colour_saturation_mean,colour_hue_coherence_mean,colour_hue_disorderliness_mean,tcap_wetness_mean,tcap_greenness_std,nir_band_mean,colour_brightness_coherence_mean,colour_brightness_disorderliness_mean,ndwi_wetness_contrast_mean,ndwi_wetness_coherence_std,tcap_wetness_disorderliness_mean,tcap_built_coherence_std
2542,0.710348601,4.908103846,0.612085641,159.3259557,0.250582481,6.489352031,-798.0027876,563.7865035,1970.521132,0.714860363,5.859679945,304.9405708,0.025997598,8.083538421,0.041170574
2542,0.747039255,4.352220016,0.171186683,169.6660656,0.683137294,6.845760212,-148.1781172,559.4783221,1742.387668,0.809488517,3.817081076,435.8761364,0.079833328,8.040119076,0.025463718
2542,0.71583475,3.693378924,0.025237702,180.7057911,0.418534652,5.964359067,-181.5358573,412.6704598,2108.666497,0.752684304,3.443535854,85.13118129,0.036411068,8.074990925,0.040505891
2542,0.6894007,3.356338094,0.025076899,186.6753918,0.380231787,5.990898536,-255.6919452,549.6397493,2160.440073,0.752088141,3.797673266,119.1693802,0.091131041,8.079405675,0.061976293
2542,0.681961429,4.586925686,0.177470247,174.8039656,0.179960667,6.558701909,-519.8627389,463.2574143,1899.9162,0.553800792,4.509903606,255.1703128,0.035320438,8.081062927,0.03899032
2542,0.741453449,4.713545869,0.277048619,175.1216557,0.250594148,6.5422791,-486.7234327,484.5611998,1953.427059,0.653609688,4.66136494,226.3750808,0.078613229,8.081394686,0.059390929
2542,0.65438847,5.733731734,0.232331886,172.0887424,0.160020118,6.38550649,-434.1512493,558.7183824,1844.236311,0.588169199,4.928213451,234.9651137,0.109482883,8.080369526,0.02642218
2542,0.731605005,4.871647468,0.323751091,171.5481463,0.278350744,6.48295617,-617.8426033,515.4185632,1950.22694,0.665826909,5.038531891,240.7709891,0.050346848,8.081648688,0.037316577
2542,0.651402513,4.193973933,0.106551737,194.3918391,0.403497258,6.042497647,-237.5947341,704.7696647,2381.730853,0.769566176,4.053877403,114.4876551,0.070525452,8.080317245,0.035697138
2542,0.658979118,4.423593008,0.14994423,196.0911994,0.454056736,6.179417251,-189.7683918,608.5850035,2142.759048,0.727812597,4.003112054,133.2338888,0.082899614,8.080503715,0.039314365
2542,0.72339721,3.936790934,0.178135532,175.9704317,0.388548742,6.323517841,-561.9107588,664.2302755,2166.014786,0.744203438,4.878242119,204.0178365,0.057036092,8.082675256,0.050817885
2542,0.758803275,3.919577262,0.205577681,177.0930503,0.410019488,6.45120117,-445.7640442,679.4457375,2093.147718,0.742503881,4.855710846,189.4390963,0.067303628,8.083302719,0.054287519
2544,0.751914844,4.551290671,0.396087348,167.9349776,0.206302489,6.821094806,-314.6492611,705.1813149,1840.01986,0.716461771,4.805159095,285.5366808,0.04001078,8.077970011,0.038589612
2545,0.749624046,4.397411186,0.199267642,172.7134173,0.369927752,6.687947547,-310.6667786,719.1617336,2298.326096,0.67732801,4.733203389,231.816176,0.077787965,8.07694068,0.066395798
2545,0.769193715,4.6885711,0.118768698,174.0815217,0.264484301,6.564981071,-602.3736326,527.2834832,1973.29348,0.679131343,4.724525887,216.3461606,0.03234316,8.082151193,0.029174211
2545,0.664744941,4.262436112,0.142459167,177.337375,0.185474229,6.177838627,-509.5675462,533.6202133,1840.511367,0.710957895,5.013314774,205.9824491,0.087205931,8.082007444,0.072129677
2545,0.72373714,5.028764765,0.3193054,178.4865959,0.241465695,6.580203348,-613.7511079,442.9049266,1852.309561,0.631017889,4.971707594,254.0448005,0.075185636,8.083936118,0.024097242
2545,0.673040689,3.652118265,0.043975295,167.4441592,0.285429554,6.540989694,-406.8935898,476.0728155,1974.539795,0.638220274,4.070847718,153.5962156,0.077549186,8.081782891,0.026012723
2545,0.77443962,4.901289772,0.597201124,169.3883008,0.273058378,6.658184453,-471.4894795,795.4082088,2326.050138,0.717046737,5.460512336,281.6918397,0.082702039,8.08495783,0.036848068
2545,0.740216285,4.193506359,0.19733227,163.0625,0.452475723,6.687074296,-558.494661,712.4392811,2420.839017,0.756499852,5.406179869,286.5392056,0.049996138,8.082623827,0.025508758
2546,0.688494567,4.885930502,0.156317981,168.7066803,0.196359197,6.338207599,-770.3171401,639.9701973,1972.5102,0.707850819,4.980177919,212.007154,0.109452854,8.073540677,0.086243143
2547,0.698933946,4.387684883,0.172684162,176.19156,0.178271902,6.60372238,-556.2478101,507.607759,2088.172123,0.606259009,4.847449909,206.6120657,0.112204333,8.079453293,0.042581728
2547,0.754248796,4.407788657,0.149571694,167.1078925,0.374468556,6.509763008,-452.693226,531.8887652,2035.584383,0.690294351,4.430104925,173.7925466,0.053421089,8.081138712,0.027425625
2547,0.623895945,5.38480596,0.10664263,177.9659413,0.202758552,6.072654104,-535.5137216,284.2810808,1676.317405,0.545170386,4.86840703,201.1061494,0.119178224,8.079053145,0.0451545
2549,0.765387158,5.081327923,0.273352572,178.4823529,0.372380856,6.58873926,-593.3081915,569.6677125,2176.960785,0.611953744,4.78750579,228.9128912,0.019823206,8.081793213,0.023132403
2549,0.741479413,4.248141153,0.146960739,175.484229,0.249223228,6.654157672,-487.846842,445.4946385,1824.781251,0.601302582,4.503995766,240.0325416,0.068673127,8.080315104,0.043487958
2549,0.699993327,3.572554895,0.104162727,179.0300107,0.457272629,6.614611232,-483.1955495,505.7607456,2138.145769,0.574649884,4.472965393,171.2915978,0.037524466,8.081639155,0.017900858
2549,0.739228135,5.157226377,0.375346146,176.5419059,0.199629096,6.687406789,-424.5740504,459.6807633,1898.080368,0.539276062,4.392174339,233.6146177,0.045041597,8.077888241,0.016043096
2550,0.731644737,5.662100369,0.936940526,160.8758109,0.17682745,6.436366236,-840.176915,485.8452499,1855.250231,0.593492264,5.422997241,315.5005828,0.038431257,8.08271797,0.01220226
2550,0.734862396,4.736640261,0.241251927,173.4633793,0.318498408,6.22585945,-833.9523626,430.0802676,2000.778826,0.578321367,5.152354429,209.9248719,0.04901051,8.080689035,0.018784412
2550,0.778330875,5.590311348,1.801590119,155.1703511,0.209878642,6.600978676,-667.9819433,343.6816553,1263.241873,0.667318577,5.93311259,220.3692149,0.099653041,8.083726667,0.039425347
2550,0.711947148,4.740156795,0.110147429,171.6024306,0.40506437,6.619691634,-800.1520662,444.7850987,1908.292535,0.604946017,4.888390986,219.8430094,0.040806344,8.084060175,0.031942894
2550,0.689356635,5.3905247,0.126152097,177.0965293,0.226423764,6.173717214,-583.3342112,300.4588835,1699.498372,0.63860421,4.958041041,208.2399859,0.098340071,8.080820253,0.074470662
2550,0.731952052,4.687733901,0.266549985,174.9524793,0.211077845,6.103187383,-434.1894107,330.7759501,1460.76033,0.643547362,4.833325238,302.5710885,0.072810299,8.078343421,0.059767779
2550,0.736568045,4.498080085,0.098664404,174.4445174,0.420336929,6.483321803,-467.150944,746.763427,2272.577479,0.720123409,4.502921326,192.3308575,0.033573208,8.082604536,0.053707795
2550,0.763436026,3.843942375,0.120940211,169.8216674,0.349911668,6.239139271,-422.8423905,350.8765525,1774.868481,0.670012352,3.82877254,147.3730128,0.058069295,8.074381551,0.047200441
2550,0.735602377,4.239366512,0.119474208,177.4901851,0.392371974,6.33904815,-373.6631377,531.916835,2121.481773,0.648593369,4.219812321,169.2341899,0.087934663,8.081541309,0.048066911
2550,0.743387081,4.291564511,0.182727708,173.6491863,0.658277593,6.249912591,-415.0751866,463.8962993,1542.245931,0.742457244,4.270854817,201.5821095,0.079142824,8.08148565,0.027967917
2550,0.721181633,3.855351723,0.499932858,161.2039474,0.339925956,6.663693756,-694.975217,507.4604096,2024.076131,0.686412001,5.419483962,239.655985,0.043808058,8.081007824,0.042592562
2550,0.801446336,5.164209239,0.737212182,162.0813187,0.296716137,6.768162589,-446.3936302,556.7941386,1837.378021,0.608676544,5.284799797,335.3504339,0.040597513,8.084038046,0.01829603
2551,0.731605005,4.871647468,0.323751091,171.5481463,0.278350744,6.48295617,-617.8426033,515.4185632,1950.22694,0.665826909,5.038531891,240.7709891,0.050346848,8.081648688,0.037316577
2553,0.766494394,4.532059343,0.309054671,164.0218199,0.215666152,6.786986296,-487.6385652,571.7023839,2089.295731,0.617454488,4.995791417,271.4219339,0.039824463,8.083003965,0.028920499
2553,0.706031956,4.389126425,0.136774774,176.5714839,0.228740888,6.636511473,-343.5875972,623.6350272,2014.922123,0.684134925,4.442048406,187.6731704,0.090993385,8.082683958,0.026710543
2553,0.709949765,5.332445083,0.201850695,173.9891599,0.162441504,6.50838069,-553.8250156,512.668494,1942.693768,0.615177265,5.161294669,280.2733014,0.063202799,8.081268682,0.060959993
2553,0.662815495,4.972456372,0.046062837,175.2876,0.196493556,6.418143074,-559.9398281,533.1145404,1899.3372,0.69122894,4.758557549,216.1089751,0.093981936,8.080407333,0.031709802
2555,0.852130527,4.62853699,1.11151772,156.2585227,0.218540014,6.235685608,-1061.294396,407.0104091,1781.94034,0.744363497,5.91967792,276.47081,0.047367008,8.083724443,0.014127021
2555,0.719960509,3.817488349,0.119827275,184.1255194,0.5167923,5.821985267,-139.246156,479.4001587,2262.764268,0.78908887,3.494762629,93.9919379,0.043780995,8.073475575,0.055962128
2555,0.77398462,4.9434646,0.487314629,167.1403846,0.25086666,6.70108632,-522.8435721,769.1208641,2379.752885,0.712765643,4.961499598,240.8377636,0.043470143,8.083429641,0.031572647
2555,0.71579427,3.423734673,0.048632182,185.3477352,0.577966246,5.86786218,-158.4935494,590.2958255,2146.508012,0.715895493,3.538107607,201.3800223,0.064287471,8.057918502,0.082621154
2555,0.777786778,3.869620134,0.603378468,166.4265873,0.268400516,6.418355941,-789.3814575,637.1144447,1813.849207,0.664867217,5.574974359,260.5784487,0.065234691,8.083999187,0.013853475
2555,0.816522878,4.446034887,0.452963995,168.9658518,0.390044364,6.447883476,-326.7851103,549.1687501,2134.203337,0.704767356,4.355764582,295.2715936,0.113702012,8.078994928,0.061758769
2555,0.763462068,6.468806255,0.858030208,166.5084428,0.133452469,6.64472901,-607.8453435,417.0127144,1519.808629,0.658194521,5.202656454,287.767017,0.049944015,8.082572877,0.076999709
2555,0.675171883,4.517911167,0.081727524,168.1406995,0.147730835,6.212729421,-336.28437,400.971038,1558.542129,0.56343791,4.810247377,240.3125934,0.05414861,8.079014458,0.08411419
2555,0.52417224,3.604959714,0.001582451,182.7228261,0.362550193,5.980539946,-379.9243136,155.945539,1704.666667,0.517471034,1.951069604,22.69168914,0.14316938,8.045479274,0.123922654
2555,0.673735633,4.88456339,0.11544585,180.7585451,0.257087491,6.495326827,-487.343096,449.1226188,1780.703332,0.595100961,4.57168279,243.9597619,0.081423631,8.081915527,0.04784717
2555,0.714689201,3.778695252,0.37554129,161.3934579,0.356461663,6.662151174,-651.1286605,437.3291492,1888.740187,0.619829,5.226013874,242.5812541,0.051329916,8.080730835,0.050228971
2555,0.74608181,5.286048495,0.240390436,171.0648715,0.227034339,6.292293917,-928.9303006,379.3898164,1921.600981,0.557150863,5.509696785,232.7725453,0.029537094,8.082958216,0.016856073
2558,0.708706097,4.145864867,0.096520345,172.7175665,0.43360844,6.570192267,-240.6239235,664.8369869,2006.529815,0.759636232,4.315103935,339.7727948,0.061816547,8.06012566,0.053332037
2558,0.683161495,4.415726413,0.112241619,185.1814775,0.228440249,6.563998404,-276.9098678,597.0592288,2092.276764,0.6758388,4.554988478,222.9240705,0.091125457,8.08028416,0.036325932
2558,0.590404242,4.037292228,0.080944092,187.5926445,0.253150647,6.270196681,-86.34127321,479.5877418,2029.642382,0.70031315,3.656781011,129.7898003,0.035303482,8.077161459,0.049317428
2558,0.670482264,4.17878135,0.172005609,179.141196,0.157050529,6.454292601,-566.7411059,328.6080934,1802.080564,0.5424896,4.830982224,232.4644064,0.101350889,8.081032358,0.037642513
2558,0.774444066,4.425367406,0.675019838,166.2950192,0.320674502,6.693482009,-377.2041694,585.1197443,1762.931031,0.635280533,5.203298245,318.8571319,0.041128922,8.083150183,0.048336145
2559,0.717512496,3.906477685,0.10997637,177.3660577,0.400243887,6.158155488,-349.2116175,527.7504876,2011.540248,0.768465481,4.140519691,134.592289,0.074313553,8.07628103,0.047036989
2559,0.690628988,4.087439974,0.214132736,166.4037855,0.472655105,6.583474619,-672.8967893,515.1954449,2043.847681,0.67259603,5.108101796,327.598039,0.149983107,8.072046011,0.102471742
2559,0.604687894,4.308700966,0.065925249,187.8265749,0.302030318,5.971953914,-386.4345194,538.0981839,1839.909771,0.834513288,3.889780824,99.30753413,0.05064882,8.072594065,0.05183366
2560,0.657976004,4.945527424,0.149299038,182.0492586,0.369264568,6.038137197,-630.913224,629.0186706,2098.320451,0.801766504,4.632390236,145.6499243,0.070893404,8.080639293,0.075928786
2562,0.749230096,3.565260535,0.429161664,158.6621849,0.254127389,6.374232577,-652.4317821,385.1789403,1611.095795,0.668646841,5.398532686,338.8216967,0.045631017,8.079954242,0.068282296
2562,0.769027229,4.675525173,0.302932681,170.7577002,0.282458543,6.58838278,-289.6416022,808.4699728,2358.417353,0.737109147,4.920127555,267.5404464,0.06707705,8.081203321,0.057077195
2562,0.80564799,4.750739409,0.363991129,167.2850062,0.31071189,6.655255476,-501.3835807,702.8314467,2203.617101,0.64666018,4.902147983,231.0561207,0.033694633,8.084123781,0.018265755
2562,0.726852483,5.056450105,0.309621028,165.889585,0.248946981,6.584523248,-722.26802,465.7451339,2197.529367,0.617565226,5.340612308,242.1876192,0.076330926,8.082651545,0.056866725
2562,0.791728883,4.753369895,0.867939918,151.1107266,0.317450115,6.77256638,-251.2045622,476.5080681,1492.84083,0.704342713,5.354394762,287.8334926,0.025868731,8.082084533,0.020452163
2562,0.741395154,3.980549609,0.28430963,161.4123134,0.237026761,6.598414886,-642.8064282,463.2197848,1809.317165,0.608877726,5.205843052,248.1628212,0.034599635,8.083103051,0.022350308
2562,0.79546685,4.496858207,0.420438783,169.1572606,0.398563426,6.464587978,-345.4450329,547.578303,2232.856691,0.650715835,4.559199548,210.1194673,0.052042658,8.080957929,0.027906144
2562,0.620932969,4.286867441,0.176351921,180.0309237,0.261366565,6.355076008,-657.0582815,735.0689572,2286.539998,0.716058732,4.820646495,159.7640146,0.049873406,8.082646403,0.043788495
2562,0.640045892,4.157917275,0.095649776,190.3390211,0.292696371,5.973704667,28.34956411,530.2991531,2261.582848,0.674290823,3.235888548,66.00259429,0.036049861,8.081296803,0.03066264
2562,0.739654407,4.331408175,0.15645059,178.3618961,0.246612904,6.646497152,-425.1281451,456.3823894,1833.383772,0.704787493,4.493623699,195.8445238,0.032817293,8.081814799,0.064452607
2562,0.728101425,5.216004147,0.256760876,180.2264875,0.206261748,5.947277475,-653.430915,271.7970796,1646.800865,0.53310825,5.161772282,214.6099098,0.17762766,8.079669773,0.074712766
2562,0.730858917,4.571456446,0.17755515,184.005787,0.267466007,6.501996,-242.0897575,473.4960724,1828.385416,0.68419133,4.068526785,174.9059983,0.069285045,8.082203086,0.060007038
2562,0.566281008,3.866239642,0.0,210.0,0.383802701,5.764329334,224.1980006,0.0,1936.0,0.78957271,3.246430683,37.1095192,0.0,8.078230103,0.0
2562,0.777156993,5.462557845,0.510649913,172.9025,0.200565058,6.5411251,-637.7576077,428.021322,1894.318747,0.547253302,5.217276476,215.0489634,0.104356675,8.081863791,0.081966016
2562,0.807187215,6.082772411,1.026441248,169.7167382,0.323093204,6.767604032,-274.9429755,384.9619255,1574.749645,0.745169131,5.112479911,248.5809043,0.065163721,8.082207132,0.058917123
2562,0.789045559,5.21696241,0.380353047,159.8061905,0.682507179,6.527272821,-409.2956869,622.295739,2044.449526,0.721705553,5.180434866,304.0406935,0.135248124,8.016552978,0.114415688
2562,0.718451986,5.019134354,0.192279454,172.7529412,0.340509472,6.54146582,-771.2452367,438.7582827,1953.221391,0.604434373,5.045848517,205.1873207,0.031803521,8.082717903,0.065019113
2562,0.751396067,4.801999848,0.330085796,165.9101203,0.442722871,6.503771577,-417.8410953,688.0443792,1723.411185,0.735434173,5.036434198,266.900024,0.029121307,8.081408138,0.020767207
2562,0.75801365,4.601657316,0.217626988,167.5813817,0.303875829,6.326047769,-948.5427788,453.9039902,2017.37178,0.622346507,5.301824924,201.4752951,0.064495009,8.082548524,0.051794588
2562,0.771011619,4.086948245,0.184671976,165.8213333,0.399605901,6.639307893,-376.7020157,966.6310203,2106.347999,0.755912868,5.292682858,232.1747098,0.023201347,8.084980726,0.040372576
2565,0.772844929,5.428996838,1.332653652,151.7278555,0.291992554,6.754238424,-1147.255445,829.1849116,1909.221447,0.779726311,6.269930343,339.1113437,0.023099666,8.087113203,0.029033671
2566,0.641766176,5.320126737,0.289954855,176.905754,0.155170301,6.197520579,-418.2386419,349.2463319,1758.469743,0.56729503,4.961098604,231.961593,0.063012248,8.080268399,0.023420742
2566,0.792734115,4.553250014,0.247892775,161.0483701,0.299819395,6.458939961,-356.5144511,595.9641947,1717.821767,0.759070233,4.465157311,203.0218938,0.037464869,8.080554256,0.057633964
2567,0.765506676,4.276061008,0.137087438,168.6535756,0.415186618,6.447575584,-674.1213415,522.5081299,2079.600823,0.658448633,5.024931624,213.9972278,0.089696946,8.081441575,0.043197724
2567,0.728990779,4.920752624,0.423850934,163.5367561,0.379803369,7.133696888,-262.9909386,746.9423999,1879.351229,0.642048522,5.20262201,405.6454605,0.078853006,8.084106948,0.045000009
2568,0.770883715,4.580802571,0.101037612,177.8573171,0.504243071,6.432003215,-338.8984349,694.6368472,2189.441766,0.657474105,4.616192612,207.1053103,0.045900874,8.078683661,0.049516678
2568,0.659297256,5.661116967,0.360029624,168.2865817,0.164179972,6.550993759,-593.8126733,470.9240608,1654.435033,0.653565116,5.049848001,248.2546659,0.087313856,8.081154265,0.025002728
2568,0.715309092,4.654182699,0.297109482,191.6295817,0.329146704,6.466581445,-231.1424321,561.2366542,1921.747304,0.709226228,4.134045703,170.4559762,0.064120444,8.083495233,0.035045907
2569,0.717499286,3.597382935,0.83303445,156.7811881,0.253630339,6.55300216,-805.1355562,434.4128308,1830.515843,0.598610727,5.605541137,300.3956437,0.075266857,8.082938133,0.033202361
2569,0.693135746,5.04108033,0.16032229,172.2190813,0.17715469,6.493833053,-393.1301801,683.8234358,2157.680891,0.765672702,4.505684081,161.624957,0.050995329,8.080195586,0.05589936
2569,0.793526499,5.01075759,0.627188094,168.785887,0.335879017,6.541844861,-387.7999485,791.5109526,2119.914487,0.739403345,4.887387687,243.2350498,0.092005656,8.080143898,0.078377442
2569,0.717187712,4.324168656,0.143330698,166.5632598,0.337616431,6.635977244,-521.8269605,470.2521586,1955.421432,0.681575203,4.668086785,203.7074885,0.066409954,8.082303588,0.043841321
2571,0.737276846,4.060342541,0.083150163,173.2742681,0.417822288,6.214696125,-236.6154664,567.2891634,2140.071652,0.734554973,4.013139774,397.7055436,0.077839711,8.05772944,0.06927115
2571,0.724357987,4.78418054,0.195285525,170.1072089,0.342992896,6.700851497,-721.3625151,526.3804819,2019.020332,0.620792948,5.00039247,219.5552728,0.044647762,8.083008717,0.028249964
2571,0.669005045,4.007046802,0.126991538,172.8409225,0.288580654,6.485064065,-713.1746313,472.6476076,2054.46097,0.635456461,4.916244998,207.5820718,0.091520842,8.083880825,0.051428035
2571,0.705505496,4.483550691,0.155969139,182.4547069,0.311224706,6.588339095,-182.205092,628.700193,1956.892721,0.682990544,4.160560297,179.0987033,0.036833312,8.08463734,0.031297685
2571,0.662007288,4.705517529,0.249759503,183.1372093,0.368872568,6.409447373,-505.8449981,791.3619507,2477.676745,0.57934275,4.657618803,212.7678675,0.060475952,8.079241196,0.04849656
2571,0.6853844,5.498128031,0.366237024,172.4536585,0.220833871,6.407532164,-630.6905839,516.5641841,2068.936585,0.632008474,4.970806533,227.7429653,0.063430182,8.079329281,0.056759248
2571,0.678496959,4.630078339,0.172729733,176.0995162,0.244996295,6.668358629,-543.5864653,417.0640708,1779.022113,0.565199604,4.48603249,237.0189369,0.067340493,8.08224768,0.028488454
2571,0.728650349,4.865778857,0.381418593,173.2660714,0.354370569,6.316686473,-923.0496897,501.7979481,1875.155359,0.613451193,5.371217069,222.2442605,0.077244843,8.082195936,0.040028443
2573,0.756674051,3.828078394,0.510757153,163.6922612,0.392129863,6.756748135,-684.4568586,1142.867869,2118.905079,0.719443042,5.866572645,264.2083129,0.026692918,8.085210836,0.015474266
2573,0.72206108,5.087043363,0.489712842,172.7531532,0.220733948,6.702329649,-707.605833,578.7921238,1958.457661,0.651923126,5.363271688,282.0643063,0.012917051,8.084215006,0.006654885
2573,0.767112073,5.074793067,0.396786561,178.5954778,0.275762922,6.590731787,-404.9462968,739.8942073,2161.534358,0.72595091,4.612075995,260.542866,0.049076867,8.082566637,0.037252495
2575,0.78654635,3.881553887,0.553064211,155.8156425,0.145212583,6.625656491,-866.2486371,443.4461671,1768.044694,0.56209533,5.721183614,363.3275409,0.055066359,8.079505873,0.027156261
2575,0.729898647,3.676383462,0.201964052,170.880988,0.426766728,6.548583839,-627.0521125,595.1492295,2072.935629,0.662872455,4.905020629,276.4729347,0.132744696,8.077244641,0.085777915
2575,0.676106215,4.855824859,0.246843501,175.5824964,0.216784352,6.542330299,-486.0847816,385.452653,1794.291251,0.603464261,4.517135254,236.9829564,0.128936692,8.080582835,0.033954542
2575,0.774479709,5.907340123,0.64716446,171.6505576,0.309992732,6.562948687,-364.7419091,275.8243742,1532.500001,0.786044597,5.323524943,225.7028231,0.090746663,8.081107675,0.043003355
2575,0.659132599,5.283186073,0.148414516,176.3981556,0.158648647,6.46263534,-645.0292345,422.5296587,2040.319169,0.536250795,5.004944884,252.9852902,0.074443351,8.078288502,0.056114418
2575,0.706587422,4.588645298,0.141472459,179.3448081,0.300735607,6.187580402,-630.2147021,411.5438103,1851.771161,0.650654412,4.878864798,191.3277607,0.053586115,8.082974394,0.052548711
2575,0.766320275,4.395747423,0.350855288,166.6466942,0.263171614,6.71100926,-451.6607501,708.2334342,2225.14711,0.650679851,4.90502965,239.45153,0.080513586,8.083181665,0.032313716
2576,0.721137904,3.831342215,0.105352891,168.1237458,0.454486266,6.40154975,-387.6461443,448.4554111,1859.127649,0.672294485,4.377511167,206.1736917,0.080710116,8.076393729,0.065154344
2577,0.802925043,4.353216514,0.763381815,172.2891344,0.173759009,6.474955335,-339.6100302,498.0223561,1725.837938,0.670456251,4.36935489,280.2347381,0.087549562,8.071233067,0.04695194
2577,0.7641389,5.710872486,0.546328397,166.1656805,0.160794898,6.458367271,-252.4160977,415.1731084,1500.433433,0.8004063,5.096881988,249.6290782,0.025647479,8.078636168,0.017947409
2579,0.75178293,4.909090954,0.245156054,168.8237023,0.334088471,6.631692028,-647.6500829,402.9044209,2016.173363,0.686791249,4.978569844,228.4018981,0.052050032,8.083746238,0.049208259
2579,0.790630674,5.008158326,0.446945547,177.7906602,0.242858715,6.576550921,-981.9594404,516.0121896,1922.115945,0.607717708,5.572985415,264.8504176,0.02049181,8.086057289,0.036735753
2580,0.798599343,5.189816524,0.992259555,152.2010309,0.387938338,6.602878497,-33.17988141,783.0088893,1878.927825,0.705780255,5.902814165,308.1571097,0.026417073,8.085392568,0.023161878
2583,0.773924526,4.044944716,0.464825292,165.7019868,0.511219867,6.521955134,-633.494497,559.8328697,1979.24503,0.648542112,5.435565706,337.7962558,0.077503432,8.080781875,0.087068723
2583,0.756009489,5.735617716,1.325388988,162.8450704,0.217340321,6.455997458,-803.484555,535.4263024,1826.818465,0.573264937,5.425403657,308.9456405,0.02347927,8.080895655,0.009041219
2583,0.710655868,5.048188111,0.80204494,154.1650099,0.247967429,6.481413516,-891.6755204,635.0194996,1843.397618,0.752963942,6.139231865,303.1290301,0.03912636,8.083943101,0.01400208
2583,0.745673397,3.773444328,0.051742134,188.5245989,0.459931148,6.217977035,-165.9924777,540.576737,2079.822193,0.751764034,4.202391357,155.3071087,0.032943121,8.077735721,0.037182236
2583,0.804428999,4.996414434,1.100089191,161.8333333,0.272707176,6.812237107,-280.6134952,529.6831714,1884.380949,0.620774865,5.487705375,351.8380673,0.026388082,8.082654754,0.020322987
2583,0.782130292,4.398174204,0.166885004,170.2176069,0.281625097,6.493648339,-372.3184868,599.374764,2148.427774,0.706434811,4.60676974,214.2104272,0.062568134,8.081171157,0.046726369
2583,0.752130331,4.878241764,0.195532841,172.347275,0.399498894,6.605078925,-674.167987,519.1987857,2058.067806,0.645806196,4.832260433,184.5795564,0.048032994,8.084135033,0.037312862
2583,0.726210055,4.913273959,0.136421388,170.8768303,0.332690435,6.636576345,-639.0801654,508.7535824,1966.386521,0.665988249,4.826063348,197.5683416,0.053685899,8.084476992,0.07868898
2583,0.686562737,5.44502218,0.21374016,183.7654059,0.35792591,6.407593271,-512.4359285,864.279997,2749.882915,0.673611074,4.991879711,194.018254,0.058069282,8.08213872,0.028298687
2583,0.687560781,3.495793522,0.102828848,180.1380837,0.378148352,5.969732569,-307.6319734,574.4331853,2434.340715,0.74673579,4.000124027,120.0760641,0.041414878,8.07866153,0.037700996
2583,0.730747473,3.760829279,0.419304299,174.5388235,0.218817175,6.563492926,-223.4730207,479.0454251,1634.665883,0.760570466,4.357354204,306.33872,0.053337955,8.073603274,0.076904329
2583,0.741272898,3.819895867,0.054307367,179.2123342,0.678998704,6.073327556,-324.7278149,983.034733,2887.687171,0.832326344,4.705686434,148.3587103,0.077710018,8.067636292,0.079146194
2583,0.726881025,4.423916436,0.143597955,176.5512821,0.161015079,6.611250584,-497.1416338,365.1968206,1754.140226,0.624272705,4.541850721,243.1522257,0.100221175,8.080447886,0.039485231
2583,0.695072767,4.611650558,0.143937855,193.5703713,0.408352893,6.4724809,-341.4278432,579.886516,1966.360923,0.808906315,4.77255144,317.2223668,0.03643659,8.074703407,0.050561445
2583,0.599866443,2.982848935,0.025175342,183.444957,0.488000664,5.686146232,-122.342579,440.4893974,2163.967888,0.729695886,3.032785383,55.53460252,0.053576679,8.073600306,0.047578014
2583,0.767024525,4.629296312,0.330973093,156.972584,0.204095733,6.805144019,-832.1065094,499.8290461,2152.051404,0.566612258,5.387711298,273.3820898,0.061870007,8.085467381,0.023964465
2583,0.710437394,4.431187595,0.217496207,166.7109827,0.33650831,6.639508617,-542.5523692,476.9162864,2039.705847,0.609588495,4.650245503,231.8396715,0.06504045,8.081777155,0.047156443
2583,0.765758364,4.157824689,0.118872308,165.7528345,0.389258893,6.72348375,-444.5334513,527.115108,1994.581257,0.729452988,4.651077021,209.3856295,0.051674795,8.082614176,0.056225718
2583,0.783658626,4.386228398,0.107680288,157.2878289,0.236627585,6.704112537,-809.6849158,413.4567356,2027.531245,0.52078025,5.43813103,283.2596843,0.029570044,8.084771381,0.017186055
2583,0.806336222,4.691251385,0.645044208,161.4517647,0.607183431,6.823657394,-379.0913258,640.0518248,1752.592948,0.721472103,4.861523227,440.4610489,0.039397098,7.994898615,0.041338931
2587,0.733278744,4.095577585,0.220338439,172.0887372,0.290545109,6.296665331,-242.4402839,522.6107536,2051.613716,0.685741884,4.028740762,183.5135171,0.037997684,8.076614141,0.045525294
2587,0.711760865,3.685056578,0.050789247,179.975082,0.466634354,6.352122318,-332.54193,649.1524291,2208.00754,0.698614122,4.501578962,173.7507961,0.056860675,8.081995706,0.032450174
2588,0.758919258,4.605371361,0.124433305,165.6032888,0.194653825,6.340305796,-379.1769841,315.00196,1559.144913,0.54668164,4.888080777,250.3078062,0.122189357,8.079777251,0.022041676
2588,0.545058935,3.958168431,0.059518879,192.5748223,0.39047276,6.008502954,-91.93827729,442.5200052,2036.170871,0.717185791,2.910047406,58.50616829,0.074635593,8.073879796,0.057178968
2589,0.785864576,4.035188557,0.05107962,173.877565,0.454692022,6.123020513,-281.7719717,555.979368,2210.500001,0.777036825,4.136582589,134.2185189,0.039441166,8.07713365,0.021707099
